"timstamp","fx_rate","timestamp for entry"
"1636747810000","0.696355","2021-11-12"
"1636747819000","0.696325","2021-11-12"
"1636747831000","0.696374","2021-11-12"
"1636747841000","0.696345","2021-11-12"
"1636747852000","0.696524","2021-11-12"
"1636747863000","0.69635","2021-11-12"
"1636747874000","0.696374","2021-11-12"
"1636747884000","0.696374","2021-11-12"
"1636747896000","0.696335","2021-11-12"
"1636747906000","0.696389","2021-11-12"
"1636747917000","0.696422","2021-11-12"
"1636747927000","0.696403","2021-11-12"
"1636747938000","0.696481","2021-11-12"
"1636747949000","0.696408","2021-11-12"
"1636747958000","0.696486","2021-11-12"
"1636747970000","0.696447","2021-11-12"
"1636747981000","0.69651","2021-11-12"
"1636747990000","0.696466","2021-11-12"
"1636748003000","0.696461","2021-11-12"
"1636748012000","0.696471","2021-11-12"
"1636748024000","0.696621","2021-11-12"
"1636748034000","0.696461","2021-11-12"
"1636748045000","0.696432","2021-11-12"
"1636748054000","0.696466","2021-11-12"
"1636748064000","0.696437","2021-11-12"
"1636748075000","0.696495","2021-11-12"
"1636748088000","0.696466","2021-11-12"
"1636748098000","0.696461","2021-11-12"
"1636748110000","0.696466","2021-11-12"
"1636748120000","0.696476","2021-11-12"
"1636748130000","0.696476","2021-11-12"
"1636748140000","0.696466","2021-11-12"
"1636748152000","0.696689","2021-11-12"
"1636748162000","0.696495","2021-11-12"
"1636748174000","0.696432","2021-11-12"
"1636748183000","0.69649","2021-11-12"
"1636748192000","0.69667","2021-11-12"
"1636748206000","0.696437","2021-11-12"
"1636748216000","0.696447","2021-11-12"
"1636748227000","0.69667","2021-11-12"
"1636748234000","0.696466","2021-11-12"
"1636748248000","0.69651","2021-11-12"
"1636748259000","0.696432","2021-11-12"
"1636748268000","0.6965","2021-11-12"
"1636748281000","0.696471","2021-11-12"
"1636748291000","0.696529","2021-11-12"
"1636748302000","0.696684","2021-11-12"
"1636748312000","0.69649","2021-11-12"
"1636748324000","0.696544","2021-11-12"
"1636748334000","0.696539","2021-11-12"
"1636748344000","0.696481","2021-11-12"
"1636748354000","0.696534","2021-11-12"
"1636748364000","0.696534","2021-11-12"
"1636748373000","0.69649","2021-11-12"
"1636748387000","0.696471","2021-11-12"
"1636748397000","0.696519","2021-11-12"
"1636748408000","0.696515","2021-11-12"
"1636748419000","0.69651","2021-11-12"
"1636748430000","0.696476","2021-11-12"
"1636748437000","0.696481","2021-11-12"
"1636748452000","0.696524","2021-11-12"
"1636748462000","0.696558","2021-11-12"
"1636748473000","0.696568","2021-11-12"
"1636748483000","0.696549","2021-11-12"
"1636748493000","0.696519","2021-11-12"
"1636748505000","0.696587","2021-11-12"
"1636748515000","0.696534","2021-11-12"
"1636748521000","0.696578","2021-11-12"
"1636748536000","0.696534","2021-11-12"
"1636748548000","0.696587","2021-11-12"
"1636748557000","0.696597","2021-11-12"
"1636748570000","0.696587","2021-11-12"
"1636748580000","0.696553","2021-11-12"
"1636748591000","0.696583","2021-11-12"
"1636748600000","0.696539","2021-11-12"
"1636748611000","0.696592","2021-11-12"
"1636748623000","0.696602","2021-11-12"
"1636748634000","0.696573","2021-11-12"
"1636748644000","0.696524","2021-11-12"
"1636748655000","0.69651","2021-11-12"
"1636748666000","0.696529","2021-11-12"
"1636748675000","0.696529","2021-11-12"
"1636748687000","0.696549","2021-11-12"
"1636748698000","0.696553","2021-11-12"
"1636748708000","0.696816","2021-11-12"
"1636748719000","0.696592","2021-11-12"
"1636748730000","0.696558","2021-11-12"
"1636748740000","0.696539","2021-11-12"
"1636748750000","0.696539","2021-11-12"
"1636748762000","0.696767","2021-11-12"
"1636748773000","0.696583","2021-11-12"
"1636748784000","0.696718","2021-11-12"
"1636748794000","0.696718","2021-11-12"
"1636748805000","0.696573","2021-11-12"
"1636748815000","0.696767","2021-11-12"
"1636748824000","0.696524","2021-11-12"
"1636748835000","0.696612","2021-11-12"
"1636748844000","0.696539","2021-11-12"
"1636748851000","0.696583","2021-11-12"
"1636748868000","0.696816","2021-11-12"
"1636748877000","0.696534","2021-11-12"
"1636748890000","0.696718","2021-11-12"
"1636748900000","0.696539","2021-11-12"
"1636748912000","0.696544","2021-11-12"
"1636748918000","0.696549","2021-11-12"
"1636748932000","0.696762","2021-11-12"
"1636748944000","0.696587","2021-11-12"
"1636748954000","0.696718","2021-11-12"
"1636748965000","0.696539","2021-11-12"
"1636748973000","0.696539","2021-11-12"
"1636748987000","0.696573","2021-11-12"
"1636748997000","0.696524","2021-11-12"
"1636749006000","0.696539","2021-11-12"
"1636749017000","0.696573","2021-11-12"
