"timstamp","fx_rate","timestamp for entry"
"1636592314000","1.148079","2021-11-11"
"1636592324000","1.148106","2021-11-11"
"1636592332000","1.148053","2021-11-11"
"1636592332000","1.148053","2021-11-11"
"1636592354000","1.148066","2021-11-11"
"1636592362000","1.148066","2021-11-11"
"1636592375000","1.148066","2021-11-11"
"1636592385000","1.148066","2021-11-11"
"1636592399000","1.148053","2021-11-11"
"1636592406000","1.148145","2021-11-11"
"1636592419000","1.148145","2021-11-11"
"1636592428000","1.148053","2021-11-11"
"1636592436000","1.148066","2021-11-11"
"1636592450000","1.148066","2021-11-11"
"1636592460000","1.14804","2021-11-11"
"1636592470000","1.147947","2021-11-11"
"1636592481000","1.147921","2021-11-11"
"1636592490000","1.147947","2021-11-11"
"1636592500000","1.147908","2021-11-11"
"1636592512000","1.147895","2021-11-11"
"1636592522000","1.147842","2021-11-11"
"1636592532000","1.147829","2021-11-11"
"1636592542000","1.147829","2021-11-11"
"1636592549000","1.147855","2021-11-11"
"1636592562000","1.147934","2021-11-11"
"1636592572000","1.147868","2021-11-11"
"1636592584000","1.147974","2021-11-11"
"1636592594000","1.147842","2021-11-11"
"1636592604000","1.147842","2021-11-11"
"1636592614000","1.148106","2021-11-11"
"1636592622000","1.147776","2021-11-11"
"1636592630000","1.147763","2021-11-11"
"1636592644000","1.147723","2021-11-11"
"1636592655000","1.147565","2021-11-11"
"1636592664000","1.147842","2021-11-11"
"1636592676000","1.14771","2021-11-11"
"1636592686000","1.147776","2021-11-11"
"1636592696000","1.147763","2021-11-11"
"1636592705000","1.147737","2021-11-11"
"1636592717000","1.147579","2021-11-11"
"1636592727000","1.147579","2021-11-11"
"1636592736000","1.147605","2021-11-11"
"1636592745000","1.147618","2021-11-11"
"1636592758000","1.147644","2021-11-11"
"1636592766000","1.147526","2021-11-11"
"1636592778000","1.147381","2021-11-11"
"1636592786000","1.147434","2021-11-11"
"1636592796000","1.147421","2021-11-11"
"1636592805000","1.147447","2021-11-11"
"1636592816000","1.147434","2021-11-11"
"1636592827000","1.147473","2021-11-11"
"1636592835000","1.147513","2021-11-11"
"1636592849000","1.147526","2021-11-11"
"1636592857000","1.147513","2021-11-11"
"1636592868000","1.147513","2021-11-11"
"1636592871000","1.147539","2021-11-11"
"1636592886000","1.147513","2021-11-11"
"1636592900000","1.147526","2021-11-11"
"1636592911000","1.147513","2021-11-11"
"1636592921000","1.147552","2021-11-11"
"1636592931000","1.147579","2021-11-11"
"1636592940000","1.147644","2021-11-11"
"1636592952000","1.147658","2021-11-11"
"1636592961000","1.147671","2021-11-11"
"1636592973000","1.147552","2021-11-11"
"1636592981000","1.147579","2021-11-11"
"1636592990000","1.147526","2021-11-11"
"1636593000000","1.147552","2021-11-11"
"1636593000000","1.147552","2021-11-11"
"1636593021000","1.147605","2021-11-11"
"1636593030000","1.147644","2021-11-11"
"1636593045000","1.147644","2021-11-11"
"1636593052000","1.147671","2021-11-11"
"1636593065000","1.147644","2021-11-11"
"1636593069000","1.147644","2021-11-11"
"1636593085000","1.147684","2021-11-11"
"1636593095000","1.147723","2021-11-11"
"1636593103000","1.147763","2021-11-11"
"1636593113000","1.147776","2021-11-11"
"1636593127000","1.147723","2021-11-11"
"1636593137000","1.147644","2021-11-11"
"1636596990000","1.147723","2021-11-11"
"1636596992000","1.14771","2021-11-11"
"1636596994000","1.14775","2021-11-11"
"1636596996000","1.147842","2021-11-11"
"1636596999000","1.147697","2021-11-11"
"1636597001000","1.147684","2021-11-11"
"1636597068000","1.147842","2021-11-11"
"1636597071000","1.147723","2021-11-11"
"1636597072000","1.147763","2021-11-11"
"1636597201000","1.147974","2021-11-11"
"1636597205000","1.147816","2021-11-11"
"1636597208000","1.147816","2021-11-11"
