"timstamp","fx_rate","timestamp for entry"
"1636748024000","0.797086","2021-11-12"
"1636748033000","0.79708","2021-11-12"
"1636748045000","0.797035","2021-11-12"
"1636748053000","0.797194","2021-11-12"
"1636748064000","0.797054","2021-11-12"
"1636748075000","0.797073","2021-11-12"
"1636748087000","0.79708","2021-11-12"
"1636748098000","0.797118","2021-11-12"
"1636748109000","0.797194","2021-11-12"
"1636748119000","0.797099","2021-11-12"
"1636748128000","0.797105","2021-11-12"
"1636748139000","0.797022","2021-11-12"
"1636748152000","0.79713","2021-11-12"
"1636748163000","0.797054","2021-11-12"
"1636748174000","0.796978","2021-11-12"
"1636748184000","0.797067","2021-11-12"
"1636748194000","0.797067","2021-11-12"
"1636748204000","0.796952","2021-11-12"
"1636748216000","0.796927","2021-11-12"
"1636748226000","0.796965","2021-11-12"
"1636748234000","0.797003","2021-11-12"
"1636748248000","0.796984","2021-11-12"
"1636748259000","0.796902","2021-11-12"
"1636748265000","0.796927","2021-11-12"
"1636748280000","0.796952","2021-11-12"
"1636748290000","0.796959","2021-11-12"
"1636748298000","0.797003","2021-11-12"
"1636748312000","0.797016","2021-11-12"
"1636748320000","0.796978","2021-11-12"
"1636748333000","0.797022","2021-11-12"
"1636748344000","0.796972","2021-11-12"
"1636748355000","0.796978","2021-11-12"
"1636748364000","0.797016","2021-11-12"
"1636748375000","0.796972","2021-11-12"
"1636748384000","0.796984","2021-11-12"
"1636748393000","0.796984","2021-11-12"
"1636748402000","0.797022","2021-11-12"
"1636748418000","0.796978","2021-11-12"
"1636748430000","0.796984","2021-11-12"
"1636748432000","0.797022","2021-11-12"
"1636748446000","0.796978","2021-11-12"
"1636748461000","0.796984","2021-11-12"
"1636748473000","0.796997","2021-11-12"
"1636748482000","0.797022","2021-11-12"
"1636748494000","0.796984","2021-11-12"
"1636748499000","0.796997","2021-11-12"
"1636748515000","0.797003","2021-11-12"
"1636748521000","0.797054","2021-11-12"
"1636748530000","0.79701","2021-11-12"
"1636748548000","0.79706","2021-11-12"
"1636748557000","0.797073","2021-11-12"
"1636748566000","0.797067","2021-11-12"
"1636748579000","0.796984","2021-11-12"
"1636748590000","0.79706","2021-11-12"
"1636748601000","0.797029","2021-11-12"
"1636748603000","0.797035","2021-11-12"
"1636748622000","0.797067","2021-11-12"
"1636748633000","0.796997","2021-11-12"
"1636748644000","0.797048","2021-11-12"
"1636748655000","0.797022","2021-11-12"
"1636748665000","0.797003","2021-11-12"
"1636748675000","0.79701","2021-11-12"
"1636748687000","0.797054","2021-11-12"
"1636748693000","0.79713","2021-11-12"
"1636748708000","0.79713","2021-11-12"
"1636748719000","0.797086","2021-11-12"
"1636748728000","0.797092","2021-11-12"
"1636748740000","0.797029","2021-11-12"
"1636748750000","0.797035","2021-11-12"
"1636748761000","0.797035","2021-11-12"
"1636748765000","0.797016","2021-11-12"
"1636748782000","0.797137","2021-11-12"
"1636748793000","0.79701","2021-11-12"
"1636748803000","0.797048","2021-11-12"
"1636748813000","0.79713","2021-11-12"
"1636748823000","0.797016","2021-11-12"
"1636748833000","0.797194","2021-11-12"
"1636748844000","0.797035","2021-11-12"
"1636748851000","0.797073","2021-11-12"
"1636748866000","0.797029","2021-11-12"
"1636748878000","0.797029","2021-11-12"
"1636748881000","0.797041","2021-11-12"
"1636748900000","0.797048","2021-11-12"
"1636748911000","0.797054","2021-11-12"
"1636748921000","0.797194","2021-11-12"
"1636748929000","0.797099","2021-11-12"
"1636748944000","0.797257","2021-11-12"
"1636748954000","0.797194","2021-11-12"
"1636748965000","0.797067","2021-11-12"
"1636748974000","0.797035","2021-11-12"
"1636748985000","0.79713","2021-11-12"
"1636748997000","0.79708","2021-11-12"
"1636749007000","0.797124","2021-11-12"
"1636749018000","0.79713","2021-11-12"
