"timstamp","fx_rate","timestamp for entry"
"1636748762000","1.0539","2021-11-12"
"1636748772000","1.05387","2021-11-12"
"1636748783000","1.0538","2021-11-12"
"1636748794000","1.05387","2021-11-12"
"1636748805000","1.0538","2021-11-12"
"1636748813000","1.0539","2021-11-12"
"1636748825000","1.0538","2021-11-12"
"1636748835000","1.0538","2021-11-12"
"1636748847000","1.0538","2021-11-12"
"1636748857000","1.0539","2021-11-12"
"1636748868000","1.05388","2021-11-12"
"1636748880000","1.05385","2021-11-12"
"1636748890000","1.05395","2021-11-12"
"1636748901000","1.0538","2021-11-12"
"1636748910000","1.0539","2021-11-12"
"1636748920000","1.0539","2021-11-12"
"1636748932000","1.0538","2021-11-12"
"1636748941000","1.05386","2021-11-12"
"1636748953000","1.0538","2021-11-12"
"1636748964000","1.0538","2021-11-12"
"1636748971000","1.05381","2021-11-12"
"1636748986000","1.0538","2021-11-12"
"1636748997000","1.05386","2021-11-12"
"1636749008000","1.0539","2021-11-12"
"1636749019000","1.0535","2021-11-12"
