"timstamp","fx_rate","timestamp for entry"
"1636589454000","0.800852","2021-11-11"
"1636589465000","0.800852","2021-11-11"
"1636589474000","0.800891","2021-11-11"
"1636589481000","0.801025","2021-11-11"
"1636589493000","0.800871","2021-11-11"
"1636589505000","0.800871","2021-11-11"
"1636589505000","0.800871","2021-11-11"
"1636589522000","0.800878","2021-11-11"
"1636589536000","0.800891","2021-11-11"
"1636589545000","0.800897","2021-11-11"
"1636589555000","0.800961","2021-11-11"
"1636589564000","0.800929","2021-11-11"
"1636589576000","0.800923","2021-11-11"
"1636589588000","0.801","2021-11-11"
"1636589597000","0.800974","2021-11-11"
"1636589606000","0.800974","2021-11-11"
"1636589615000","0.801006","2021-11-11"
"1636589628000","0.80098","2021-11-11"
"1636589639000","0.800961","2021-11-11"
"1636589649000","0.801089","2021-11-11"
"1636589654000","0.801025","2021-11-11"
"1636589670000","0.800903","2021-11-11"
"1636589678000","0.800884","2021-11-11"
"1636589690000","0.800884","2021-11-11"
"1636589700000","0.800884","2021-11-11"
"1636589708000","0.800878","2021-11-11"
"1636589720000","0.800884","2021-11-11"
"1636589727000","0.800891","2021-11-11"
"1636589741000","0.800891","2021-11-11"
"1636589748000","0.800884","2021-11-11"
"1636589761000","0.800878","2021-11-11"
"1636589770000","0.800897","2021-11-11"
"1636589783000","0.800916","2021-11-11"
"1636589792000","0.800935","2021-11-11"
"1636589803000","0.800987","2021-11-11"
"1636589813000","0.801154","2021-11-11"
"1636589824000","0.800948","2021-11-11"
"1636589833000","0.801089","2021-11-11"
"1636589843000","0.801089","2021-11-11"
"1636589850000","0.800948","2021-11-11"
"1636589864000","0.800968","2021-11-11"
"1636589873000","0.801089","2021-11-11"
"1636589880000","0.800942","2021-11-11"
"1636589894000","0.801089","2021-11-11"
"1636589904000","0.800961","2021-11-11"
"1636589914000","0.801025","2021-11-11"
"1636589926000","0.800942","2021-11-11"
"1636589937000","0.800974","2021-11-11"
"1636589946000","0.800961","2021-11-11"
"1636589957000","0.800935","2021-11-11"
"1636589967000","0.800955","2021-11-11"
"1636589978000","0.800948","2021-11-11"
"1636589986000","0.80098","2021-11-11"
"1636589997000","0.801012","2021-11-11"
"1636590007000","0.801019","2021-11-11"
"1636590018000","0.801032","2021-11-11"
"1636590026000","0.801032","2021-11-11"
"1636590039000","0.801019","2021-11-11"
"1636590043000","0.801109","2021-11-11"
"1636590060000","0.801012","2021-11-11"
"1636590069000","0.801154","2021-11-11"
"1636590080000","0.801045","2021-11-11"
"1636590090000","0.801045","2021-11-11"
"1636590101000","0.801057","2021-11-11"
"1636590111000","0.801122","2021-11-11"
"1636590120000","0.801166","2021-11-11"
"1636590130000","0.801102","2021-11-11"
"1636590141000","0.801102","2021-11-11"
"1636590150000","0.801096","2021-11-11"
"1636590160000","0.801154","2021-11-11"
"1636590170000","0.801089","2021-11-11"
"1636590181000","0.80107","2021-11-11"
"1636590193000","0.801006","2021-11-11"
"1636590202000","0.801012","2021-11-11"
"1636590214000","0.801019","2021-11-11"
"1636590224000","0.801045","2021-11-11"
"1636590234000","0.801006","2021-11-11"
"1636590242000","0.801064","2021-11-11"
"1636590255000","0.801038","2021-11-11"
"1636590264000","0.801064","2021-11-11"
"1636590272000","0.80107","2021-11-11"
"1636590284000","0.801083","2021-11-11"
"1636590294000","0.801154","2021-11-11"
"1636590306000","0.80116","2021-11-11"
"1636590313000","0.801231","2021-11-11"
"1636590320000","0.801134","2021-11-11"
"1636590337000","0.801134","2021-11-11"
"1636590343000","0.80116","2021-11-11"
"1636590357000","0.801128","2021-11-11"
"1636590367000","0.801346","2021-11-11"
"1636590377000","0.801282","2021-11-11"
"1636590388000","0.801346","2021-11-11"
"1636590398000","0.801154","2021-11-11"
"1636590408000","0.80107","2021-11-11"
"1636590417000","0.80107","2021-11-11"
"1636590429000","0.801115","2021-11-11"
"1636590439000","0.801218","2021-11-11"
"1636590449000","0.801218","2021-11-11"
"1636590460000","0.801089","2021-11-11"
"1636590470000","0.801154","2021-11-11"
"1636590480000","0.801089","2021-11-11"
"1636590490000","0.801083","2021-11-11"
"1636590501000","0.801115","2021-11-11"
"1636590510000","0.801096","2021-11-11"
"1636590521000","0.801109","2021-11-11"
"1636590529000","0.801077","2021-11-11"
"1636590541000","0.80116","2021-11-11"
"1636590552000","0.801128","2021-11-11"
"1636590562000","0.801089","2021-11-11"
"1636590572000","0.801109","2021-11-11"
"1636590581000","0.801089","2021-11-11"
"1636590590000","0.801096","2021-11-11"
"1636590604000","0.800871","2021-11-11"
"1636590614000","0.800974","2021-11-11"
"1636590624000","0.800942","2021-11-11"
"1636590634000","0.800756","2021-11-11"
"1636590644000","0.800807","2021-11-11"
"1636590655000","0.80073","2021-11-11"
"1636590665000","0.800807","2021-11-11"
"1636590675000","0.800762","2021-11-11"
"1636590686000","0.800775","2021-11-11"
"1636590696000","0.800833","2021-11-11"
"1636590705000","0.800621","2021-11-11"
"1636590716000","0.800666","2021-11-11"
"1636590726000","0.800647","2021-11-11"
"1636590737000","0.800647","2021-11-11"
"1636590746000","0.800698","2021-11-11"
"1636590757000","0.800647","2021-11-11"
"1636590767000","0.800602","2021-11-11"
"1636590777000","0.800596","2021-11-11"
"1636590786000","0.800608","2021-11-11"
"1636590798000","0.800641","2021-11-11"
"1636590807000","0.800647","2021-11-11"
"1636590818000","0.800666","2021-11-11"
"1636590828000","0.800634","2021-11-11"
"1636590837000","0.800833","2021-11-11"
"1636590848000","0.800698","2021-11-11"
"1636590860000","0.800762","2021-11-11"
"1636590869000","0.800711","2021-11-11"
"1636590880000","0.800717","2021-11-11"
"1636590891000","0.80082","2021-11-11"
"1636590900000","0.800807","2021-11-11"
"1636590911000","0.800833","2021-11-11"
"1636590921000","0.800878","2021-11-11"
"1636590932000","0.800891","2021-11-11"
"1636590942000","0.800916","2021-11-11"
"1636590951000","0.800916","2021-11-11"
"1636590961000","0.800897","2021-11-11"
"1636590973000","0.80098","2021-11-11"
"1636590982000","0.801012","2021-11-11"
"1636590992000","0.800916","2021-11-11"
"1636591003000","0.800993","2021-11-11"
"1636591014000","0.800903","2021-11-11"
"1636591022000","0.800833","2021-11-11"
