"timstamp","fx_rate","timestamp for entry"
"1636681624000","0.728597","2021-11-12"
"1636681636000","0.72837","2021-11-12"
"1636681651000","0.72839","2021-11-12"
"1636681664000","0.72841","2021-11-12"
"1636681676000","0.7284","2021-11-12"
"1636681676000","0.7284","2021-11-12"
"1636681704000","0.7287","2021-11-12"
"1636681715000","0.72833","2021-11-12"
"1636681732000","0.72833","2021-11-12"
"1636681745000","0.728311","2021-11-12"
"1636681759000","0.72819","2021-11-12"
"1636681772000","0.72815","2021-11-12"
"1636681785000","0.72815","2021-11-12"
"1636681795000","0.72816","2021-11-12"
"1636681812000","0.728385","2021-11-12"
"1636681826000","0.72821","2021-11-12"
"1636681838000","0.72822","2021-11-12"
"1636681850000","0.7284","2021-11-12"
"1636681865000","0.7283","2021-11-12"
"1636681879000","0.72818","2021-11-12"
"1636681892000","0.7282","2021-11-12"
"1636681905000","0.728279","2021-11-12"
"1636681917000","0.72818","2021-11-12"
"1636681931000","0.7285","2021-11-12"
"1636681946000","0.7285","2021-11-12"
"1636681958000","0.72817","2021-11-12"
"1636681973000","0.728226","2021-11-12"
"1636681986000","0.7283","2021-11-12"
"1636681999000","0.7281","2021-11-12"
"1636682013000","0.72809","2021-11-12"
"1636682025000","0.72805","2021-11-12"
"1636682040000","0.72809","2021-11-12"
"1636682051000","0.7283","2021-11-12"
"1636682067000","0.72813","2021-11-12"
"1636682079000","0.72813","2021-11-12"
"1636682093000","0.728237","2021-11-12"
"1636682104000","0.72814","2021-11-12"
"1636682120000","0.72816","2021-11-12"
"1636682134000","0.728279","2021-11-12"
"1636682147000","0.72816","2021-11-12"
"1636682160000","0.72815","2021-11-12"
"1636682174000","0.728279","2021-11-12"
"1636682187000","0.72816","2021-11-12"
"1636682201000","0.72812","2021-11-12"
"1636682214000","0.7281","2021-11-12"
"1636682227000","0.72812","2021-11-12"
"1636682241000","0.72812","2021-11-12"
"1636682255000","0.728279","2021-11-12"
"1636682268000","0.72808","2021-11-12"
"1636682282000","0.72809","2021-11-12"
"1636682295000","0.728226","2021-11-12"
"1636682308000","0.72807","2021-11-12"
"1636682319000","0.72807","2021-11-12"
"1636682335000","0.72807","2021-11-12"
"1636682349000","0.72809","2021-11-12"
"1636682361000","0.72811","2021-11-12"
"1636682375000","0.7283","2021-11-12"
"1636682389000","0.72808","2021-11-12"
"1636682401000","0.72807","2021-11-12"
"1636682416000","0.72806","2021-11-12"
"1636682428000","0.72808","2021-11-12"
"1636682442000","0.728226","2021-11-12"
"1636682456000","0.7283","2021-11-12"
"1636682469000","0.728088","2021-11-12"
"1636682482000","0.728226","2021-11-12"
"1636682496000","0.72806","2021-11-12"
"1636682510000","0.728072","2021-11-12"
"1636682522000","0.72803","2021-11-12"
"1636682536000","0.7282","2021-11-12"
"1636682549000","0.72794","2021-11-12"
"1636682562000","0.728226","2021-11-12"
"1636682576000","0.7282","2021-11-12"
"1636682588000","0.728226","2021-11-12"
"1636682602000","0.72802","2021-11-12"
"1636682616000","0.728019","2021-11-12"
"1636682629000","0.72803","2021-11-12"
"1636682642000","0.7282","2021-11-12"
"1636682657000","0.7282","2021-11-12"
"1636682670000","0.72802","2021-11-12"
"1636682683000","0.72808","2021-11-12"
"1636682696000","0.728226","2021-11-12"
"1636682708000","0.72807","2021-11-12"
"1636682724000","0.728178","2021-11-12"
"1636682737000","0.7282","2021-11-12"
"1636682750000","0.728","2021-11-12"
"1636682764000","0.727987","2021-11-12"
"1636682778000","0.7281","2021-11-12"
"1636682790000","0.72792","2021-11-12"
"1636682804000","0.727919","2021-11-12"
"1636682814000","0.728014","2021-11-12"
"1636682830000","0.72796","2021-11-12"
"1636682844000","0.728019","2021-11-12"
