"timstamp","fx_rate","timestamp for entry"
"1636600991000","1.088684","2021-11-11"
"1636601005000","1.088696","2021-11-11"
"1636601015000","1.088744","2021-11-11"
"1636601022000","1.088696","2021-11-11"
"1636601036000","1.088767","2021-11-11"
"1636601045000","1.088779","2021-11-11"
"1636601056000","1.088779","2021-11-11"
"1636601065000","1.088767","2021-11-11"
"1636601076000","1.088779","2021-11-11"
"1636601087000","1.088767","2021-11-11"
"1636601090000","1.088755","2021-11-11"
"1636601105000","1.088791","2021-11-11"
"1636601118000","1.088767","2021-11-11"
"1636601124000","1.088767","2021-11-11"
"1636601138000","1.088755","2021-11-11"
"1636601148000","1.088862","2021-11-11"
"1636601159000","1.088807","2021-11-11"
"1636601169000","1.088767","2021-11-11"
"1636601178000","1.088886","2021-11-11"
"1636601184000","1.088743","2021-11-11"
"1636601195000","1.088732","2021-11-11"
"1636601210000","1.088743","2021-11-11"
"1636601217000","1.088743","2021-11-11"
"1636601224000","1.088743","2021-11-11"
"1636601238000","1.088755","2021-11-11"
