"timstamp","fx_rate","timestamp for entry"
"1636598953000","1.05391","2021-11-11"
"1636598963000","1.05392","2021-11-11"
"1636598971000","1.05389","2021-11-11"
"1636598982000","1.05401","2021-11-11"
"1636598993000","1.05396","2021-11-11"
"1636599002000","1.05398","2021-11-11"
"1636599012000","1.05398","2021-11-11"
"1636599025000","1.054","2021-11-11"
"1636599030000","1.0539","2021-11-11"
"1636599045000","1.0538","2021-11-11"
"1636599055000","1.054","2021-11-11"
"1636599055000","1.054","2021-11-11"
"1636599075000","1.0536","2021-11-11"
"1636599084000","1.05401","2021-11-11"
"1636599096000","1.05399","2021-11-11"
"1636599106000","1.0539","2021-11-11"
"1636599117000","1.0537","2021-11-11"
"1636599126000","1.05388","2021-11-11"
"1636599137000","1.05388","2021-11-11"
"1636599146000","1.0539","2021-11-11"
"1636599158000","1.05387","2021-11-11"
"1636599169000","1.05389","2021-11-11"
"1636599179000","1.05398","2021-11-11"
"1636599189000","1.0539","2021-11-11"
"1636599196000","1.0539","2021-11-11"
"1636599209000","1.05388","2021-11-11"
"1636599220000","1.05387","2021-11-11"
"1636599230000","1.05397","2021-11-11"
"1636599240000","1.05397","2021-11-11"
"1636599250000","1.054","2021-11-11"
"1636599260000","1.05394","2021-11-11"
"1636599270000","1.05401","2021-11-11"
"1636599281000","1.05394","2021-11-11"
"1636599291000","1.054","2021-11-11"
"1636599302000","1.05384","2021-11-11"
"1636599312000","1.05375","2021-11-11"
"1636599323000","1.05375","2021-11-11"
"1636599333000","1.0537","2021-11-11"
"1636599342000","1.05368","2021-11-11"
"1636599352000","1.05377","2021-11-11"
"1636599362000","1.05377","2021-11-11"
"1636599373000","1.05369","2021-11-11"
"1636599384000","1.05378","2021-11-11"
"1636599394000","1.05367","2021-11-11"
