"timstamp","fx_rate","timestamp for entry"
"1636682271000","1.143916","2021-11-12"
"1636682271000","1.143916","2021-11-12"
"1636682307000","1.143916","2021-11-12"
"1636682312000","1.143929","2021-11-12"
"1636682336000","1.144165","2021-11-12"
"1636682336000","1.144165","2021-11-12"
"1636682361000","1.143955","2021-11-12"
"1636682373000","1.143916","2021-11-12"
"1636682387000","1.143929","2021-11-12"
"1636682387000","1.143929","2021-11-12"
"1636682387000","1.143929","2021-11-12"
"1636682387000","1.143929","2021-11-12"
"1636682444000","1.143955","2021-11-12"
"1636682450000","1.144165","2021-11-12"
"1636682470000","1.143955","2021-11-12"
"1636682478000","1.143916","2021-11-12"
"1636682497000","1.144165","2021-11-12"
"1636682507000","1.143903","2021-11-12"
"1636682522000","1.143916","2021-11-12"
"1636682537000","1.144034","2021-11-12"
"1636682547000","1.144034","2021-11-12"
"1636682557000","1.144165","2021-11-12"
"1636682577000","1.144034","2021-11-12"
"1636682582000","1.144165","2021-11-12"
"1636682604000","1.144165","2021-11-12"
"1636682615000","1.143955","2021-11-12"
"1636682628000","1.143916","2021-11-12"
"1636682643000","1.144165","2021-11-12"
"1636682658000","1.144165","2021-11-12"
"1636682660000","1.143955","2021-11-12"
"1636682680000","1.144296","2021-11-12"
"1636682695000","1.144165","2021-11-12"
"1636682706000","1.144165","2021-11-12"
"1636682706000","1.144165","2021-11-12"
"1636682738000","1.143916","2021-11-12"
"1636682748000","1.143903","2021-11-12"
"1636682763000","1.144165","2021-11-12"
"1636682763000","1.144165","2021-11-12"
"1636682792000","1.143864","2021-11-12"
"1636682805000","1.143851","2021-11-12"
"1636682816000","1.144165","2021-11-12"
"1636682827000","1.144165","2021-11-12"
"1636682840000","1.143864","2021-11-12"
"1636682857000","1.143864","2021-11-12"
"1636682872000","1.144165","2021-11-12"
"1636682877000","1.144034","2021-11-12"
"1636682898000","1.143877","2021-11-12"
"1636682912000","1.143864","2021-11-12"
"1636682922000","1.144165","2021-11-12"
"1636682927000","1.144034","2021-11-12"
"1636682951000","1.143864","2021-11-12"
"1636682966000","1.143916","2021-11-12"
"1636682974000","1.144165","2021-11-12"
"1636682992000","1.143916","2021-11-12"
"1636683006000","1.143916","2021-11-12"
"1636683019000","1.14389","2021-11-12"
"1636683024000","1.143916","2021-11-12"
"1636683036000","1.143955","2021-11-12"
"1636683049000","1.143916","2021-11-12"
"1636683074000","1.144165","2021-11-12"
"1636683079000","1.144165","2021-11-12"
"1636683100000","1.143955","2021-11-12"
"1636683110000","1.143955","2021-11-12"
"1636683124000","1.144165","2021-11-12"
"1636683141000","1.143942","2021-11-12"
"1636683154000","1.144034","2021-11-12"
"1636683164000","1.144165","2021-11-12"
"1636683179000","1.144034","2021-11-12"
"1636683184000","1.144165","2021-11-12"
"1636683199000","1.143916","2021-11-12"
"1636683222000","1.143864","2021-11-12"
"1636683233000","1.143851","2021-11-12"
"1636683245000","1.143903","2021-11-12"
"1636683261000","1.143811","2021-11-12"
"1636683273000","1.143811","2021-11-12"
"1636683288000","1.143811","2021-11-12"
"1636683300000","1.144165","2021-11-12"
"1636683314000","1.14389","2021-11-12"
"1636683329000","1.143824","2021-11-12"
"1636683335000","1.144034","2021-11-12"
"1636683355000","1.143851","2021-11-12"
"1636683355000","1.143851","2021-11-12"
"1636683382000","1.144165","2021-11-12"
"1636683396000","1.143811","2021-11-12"
"1636683406000","1.143864","2021-11-12"
"1636683410000","1.143824","2021-11-12"
"1636683432000","1.144165","2021-11-12"
"1636683440000","1.144034","2021-11-12"
"1636683440000","1.144034","2021-11-12"
"1636683475000","1.144165","2021-11-12"
"1636683489000","1.144165","2021-11-12"
"1636683503000","1.143811","2021-11-12"
"1636683509000","1.144165","2021-11-12"
"1636683509000","1.144165","2021-11-12"
"1636683531000","1.143824","2021-11-12"
"1636683551000","1.143811","2021-11-12"
"1636683561000","1.143824","2021-11-12"
"1636683578000","1.143811","2021-11-12"
"1636683592000","1.143824","2021-11-12"
"1636683610000","1.143772","2021-11-12"
"1636683621000","1.143746","2021-11-12"
"1636683636000","1.143694","2021-11-12"
"1636683651000","1.143903","2021-11-12"
"1636683651000","1.143903","2021-11-12"
"1636683676000","1.143707","2021-11-12"
"1636683690000","1.144034","2021-11-12"
"1636683702000","1.143681","2021-11-12"
"1636683711000","1.143694","2021-11-12"
"1636683731000","1.143694","2021-11-12"
"1636683742000","1.143746","2021-11-12"
"1636683758000","1.14372","2021-11-12"
"1636683771000","1.14372","2021-11-12"
"1636683771000","1.14372","2021-11-12"
"1636683798000","1.143746","2021-11-12"
"1636683801000","1.143707","2021-11-12"
"1636683813000","1.143772","2021-11-12"
"1636683813000","1.143772","2021-11-12"
"1636683846000","1.143746","2021-11-12"
"1636683862000","1.143746","2021-11-12"
"1636683876000","1.143759","2021-11-12"
"1636683891000","1.143903","2021-11-12"
"1636683902000","1.143759","2021-11-12"
"1636683919000","1.143798","2021-11-12"
"1636683931000","1.144034","2021-11-12"
"1636683941000","1.143811","2021-11-12"
"1636683959000","1.143851","2021-11-12"
"1636683969000","1.143903","2021-11-12"
"1636683974000","1.143838","2021-11-12"
"1636683999000","1.143903","2021-11-12"
"1636684013000","1.143851","2021-11-12"
"1636684027000","1.143851","2021-11-12"
