"timstamp","fx_rate","timestamp for entry"
"1636748579000","1.144309","2021-11-12"
"1636748589000","1.144296","2021-11-12"
"1636748597000","1.144335","2021-11-12"
"1636748609000","1.144335","2021-11-12"
"1636748621000","1.144296","2021-11-12"
"1636748632000","1.144296","2021-11-12"
"1636748639000","1.144309","2021-11-12"
"1636748655000","1.144558","2021-11-12"
"1636748655000","1.1446","2021-11-12"
"1636748675000","1.1445","2021-11-12"
"1636748685000","1.144296","2021-11-12"
"1636748685000","1.144296","2021-11-12"
"1636748705000","1.1446","2021-11-12"
"1636748716000","1.1445","2021-11-12"
"1636748730000","1.144322","2021-11-12"
"1636748734000","1.144322","2021-11-12"
"1636748746000","1.1446","2021-11-12"
"1636748761000","1.144335","2021-11-12"
"1636748772000","1.144309","2021-11-12"
"1636748775000","1.144335","2021-11-12"
"1636748775000","1.144335","2021-11-12"
"1636748800000","1.144296","2021-11-12"
"1636748805000","1.144322","2021-11-12"
"1636748826000","1.1445","2021-11-12"
"1636748836000","1.1444","2021-11-12"
"1636748846000","1.1445","2021-11-12"
"1636748850000","1.144322","2021-11-12"
"1636748865000","1.144322","2021-11-12"
"1636748880000","1.144322","2021-11-12"
"1636748880000","1.144322","2021-11-12"
"1636748899000","1.144361","2021-11-12"
"1636748910000","1.144374","2021-11-12"
"1636748917000","1.144348","2021-11-12"
"1636748928000","1.144335","2021-11-12"
"1636748940000","1.144348","2021-11-12"
"1636748954000","1.144558","2021-11-12"
"1636748965000","1.1444","2021-11-12"
"1636748975000","1.1445","2021-11-12"
"1636748980000","1.144374","2021-11-12"
"1636748997000","1.144414","2021-11-12"
"1636749006000","1.144414","2021-11-12"
"1636749017000","1.144427","2021-11-12"
