fx_rate_timestamp,USDAUD,USDCAD,USDEUR,USDCHF,USDSGD,USDGBP
2021/11/16 7:54:00,1.3620452,1.25146,0.87873,0.9255,1.35346,0.74269
2021/11/16 8:00:00,1.3624906,1.25172,0.87884,0.92548,1.35365,0.74275
2021/11/16 8:06:00,1.3623978,1.25212,0.8795,0.9253,1.35412,0.74366
2021/11/16 8:12:00,1.3616929,1.25197,0.8794,0.92536,1.35369,0.7435
2021/11/16 8:18:00,1.3618227,1.25206,0.87932,0.9253,1.3535,0.74349
2021/11/16 8:24:00,1.36175,1.2519,0.87911,0.92528,1.35374,0.74316
2021/11/16 8:30:00,1.3618412,1.25199,0.87922,0.92528,1.3536,0.74283
2021/11/16 8:36:00,1.3617856,1.25213,0.87925,0.92556,1.35358,0.7426
2021/11/16 8:42:00,1.3618227,1.25227,0.87924,0.92552,1.35345,0.7426
2021/11/16 8:48:00,1.3616558,1.2518,0.87922,0.92576,1.35323,0.74245
2021/11/16 8:54:00,1.3619339,1.25215,0.87912,0.9256,1.35301,0.7422
2021/11/16 9:00:00,1.3622308,1.2525,0.87963,0.9262,1.35325,0.74271
2021/11/16 9:06:00,1.3616743,1.2525,0.87978,0.926,1.35324,0.7426
2021/11/16 9:12:00,1.361767,1.25264,0.87972,0.92608,1.35331,0.74264
2021/11/16 9:18:00,1.36271,1.25307,0.88001,0.92653,1.3536,0.74254
2021/11/16 9:24:00,1.3631778,1.25309,0.88011,0.9266,1.35368,0.7428
2021/11/16 9:30:00,1.36285,1.25315,0.88017,0.92667,1.35395,0.74276
2021/11/16 9:36:00,1.36307,1.25313,0.88025,0.9275,1.35389,0.74265
2021/11/16 9:42:00,1.362602,1.253,0.8798,0.92734,1.35366,0.74239
2021/11/16 9:48:00,1.3622122,1.25287,0.88005,0.92707,1.35386,0.74258
2021/11/16 9:54:00,1.3626392,1.2527,0.88014,0.92723,1.35387,0.74259
2021/11/16 10:00:00,1.3625092,1.2526,0.88009,0.92704,1.35407,0.7427
2021/11/16 10:06:00,1.3622,1.25275,0.88006,0.92733,1.35408,0.743
2021/11/16 10:12:00,1.3627691,1.25308,0.88033,0.9277,1.3541,0.74293
2021/11/16 10:18:00,1.3631593,1.25285,0.88027,0.92757,1.35432,0.74336
2021/11/16 10:24:00,1.3631593,1.25285,0.88055,0.92767,1.3539,0.74344
2021/11/16 10:30:00,1.36312,1.2528,0.8804,0.92765,1.35421,0.7434
2021/11/16 10:36:00,1.3631407,1.25308,0.88068,0.92787,1.35431,0.74349
2021/11/16 10:42:00,1.36323,1.25299,0.88048,0.9279,1.35417,0.74341
2021/11/16 10:48:00,1.363531,1.25302,0.88046,0.92838,1.3539,0.74364
2021/11/16 10:54:00,1.3633637,1.25307,0.88014,0.92805,1.35437,0.7438
2021/11/16 11:00:00,1.3631,1.25331,0.87995,0.92784,1.35426,0.744
2021/11/16 11:06:00,1.3635682,1.25328,0.88008,0.92808,1.3539,0.74417
2021/11/16 11:12:00,1.3634938,1.25321,0.88017,0.9281,1.3541,0.74438
2021/11/16 11:18:00,1.3633079,1.25322,0.87981,0.92785,1.354,0.7442
2021/11/16 11:24:00,1.36292,1.25298,0.87932,0.92766,1.3542,0.74389
2021/11/16 11:30:00,1.3622,1.2526,0.87961,0.9278,1.35402,0.74361
2021/11/16 11:36:00,1.3622122,1.25276,0.87959,0.9277,1.35399,0.74355
2021/11/16 11:42:00,1.361767,1.25266,0.8795,0.92765,1.3541,0.74332
2021/11/16 11:48:00,1.36166,1.25266,0.8792,0.92726,1.35394,0.74337
2021/11/16 11:54:00,1.36179,1.25281,0.87969,0.92758,1.35385,0.74364
2021/11/16 12:00:00,1.3618,1.25317,0.87977,0.92771,1.35385,0.7436
2021/11/16 12:06:00,1.3623978,1.25322,0.87976,0.92728,1.3535,0.74369
2021/11/16 12:12:00,1.36236,1.2532,0.87962,0.9273,1.35379,0.74348
2021/11/16 12:18:00,1.3620267,1.25306,0.87945,0.92717,1.35371,0.74326
2021/11/16 12:24:00,1.3628992,1.25338,0.8794,0.92691,1.35387,0.7432
2021/11/16 12:30:00,1.3625649,1.2535,0.87957,0.92695,1.3535,0.74342
2021/11/16 12:36:00,1.3625835,1.25389,0.87978,0.92686,1.35394,0.74361
2021/11/16 12:42:00,1.3633079,1.25428,0.880049,0.927,1.3538,0.74389
2021/11/16 12:48:00,1.36282,1.25429,0.88016,0.92675,1.35414,0.74377
2021/11/16 12:54:00,1.3630292,1.25383,0.88007,0.92675,1.3541,0.74368
2021/11/16 13:00:00,1.36266,1.25322,0.87985,0.92622,1.35413,0.74354
2021/11/16 13:06:00,1.3627877,1.25336,0.87958,0.92599,1.35398,0.7436
2021/11/16 13:12:00,1.3626,1.25329,0.87974,0.92606,1.35393,0.74358
2021/11/16 13:18:00,1.3631035,1.25338,0.87955,0.9261,1.354,0.74368
2021/11/16 13:24:00,1.3629549,1.25303,0.87955,0.92648,1.3536,0.74393
2021/11/16 13:30:00,1.3630664,1.25274,0.87986,0.92647,1.3545,0.74405
2021/11/16 13:36:00,1.36121,1.25227,0.87914,0.92596,1.35397,0.74349
2021/11/16 13:42:00,1.36192,1.25267,0.87936,0.92622,1.3543,0.74318
2021/11/16 13:48:00,1.36197,1.25264,0.8795,0.92623,1.35426,0.74298
2021/11/16 13:54:00,1.3630849,1.2531,0.88012,0.92705,1.35483,0.74297
2021/11/16 14:00:00,1.3643123,1.25376,0.8808,0.92774,1.35551,0.74362
2021/11/16 14:06:00,1.3655979,1.25426,0.88201,0.92847,1.35603,0.74429
2021/11/16 14:12:00,1.3666243,1.25504,0.88224,0.92883,1.35644,0.74505
2021/11/16 14:18:00,1.3667177,1.25523,0.88251,0.9292,1.35655,0.74533
2021/11/16 14:24:00,1.3661762,1.25487,0.88188,0.9287,1.35603,0.74482
2021/11/16 14:30:00,1.3651132,1.25392,0.88129,0.92809,1.35531,0.74422
2021/11/16 14:36:00,1.3656165,1.254,0.88151,0.92824,1.35592,0.74454
2021/11/16 14:42:00,1.3657471,1.25429,0.8813,0.92852,1.35572,0.74463
2021/11/16 14:48:00,1.36631,1.2545,0.88159,0.92867,1.35618,0.74473
2021/11/16 14:54:00,1.36698,1.2545,0.8815,0.92856,1.3557,0.74485
2021/11/16 15:00:00,1.3661,1.2547,0.8814,0.92865,1.3555,0.74455
2021/11/16 15:06:00,1.3647406,1.25388,0.88087,0.92742,1.3548,0.74367
2021/11/16 15:12:00,1.3654,1.25437,0.88135,0.92808,1.35579,0.74456
2021/11/16 15:18:00,1.36569,1.25447,0.88105,0.92773,1.35549,0.7445
2021/11/16 15:24:00,1.3663069,1.25478,0.88125,0.92808,1.35578,0.7447
2021/11/16 15:30:00,1.3665,1.25486,0.88135,0.9284,1.3555,0.7444
2021/11/16 15:36:00,1.36707,1.25479,0.88148,0.92849,1.3558,0.7448
2021/11/16 15:42:00,1.3669606,1.25431,0.88154,0.92873,1.3556,0.74483
2021/11/16 15:48:00,1.3671661,1.25457,0.88139,0.92841,1.3556,0.7453
2021/11/16 15:54:00,1.3666617,1.25423,0.88101,0.92852,1.35592,0.74509
2021/11/16 16:00:00,1.3665869,1.25449,0.88091,0.92792,1.35575,0.74463
2021/11/16 16:06:00,1.3667924,1.2544,0.8812,0.9285,1.35571,0.74472
2021/11/16 16:12:00,1.3664002,1.25413,0.8812,0.92865,1.35573,0.7448
2021/11/16 16:18:00,1.36698,1.25453,0.8816,0.9289,1.3557,0.74511
2021/11/16 16:24:00,1.3672409,1.2546,0.88145,0.92884,1.35614,0.74512
2021/11/16 16:30:00,1.3672596,1.25476,0.88187,0.929,1.35615,0.74512
2021/11/16 16:36:00,1.3676336,1.2549,0.881912,0.92956,1.35639,0.74497
2021/11/16 16:42:00,1.3675588,1.25468,0.88227,0.92971,1.3561,0.74481
2021/11/16 16:48:00,1.36732,1.25483,0.8822,0.92965,1.3564,0.74471
2021/11/16 16:54:00,1.36793,1.25625,0.88229,0.9296,1.3562,0.7447
2021/11/16 17:00:00,1.3676,1.2553,0.88221,0.92969,1.35606,0.74431
2021/11/16 17:06:00,1.3674279,1.25533,0.8823,0.9299,1.35619,0.7445
2021/11/16 17:12:00,1.3678581,1.25563,0.88263,0.92998,1.35627,0.74463
2021/11/16 17:18:00,1.3680078,1.25572,0.88263,0.93015,1.3562,0.74465
2021/11/16 17:24:00,1.36855,1.25633,0.88299,0.93062,1.35649,0.74489
2021/11/16 17:30:00,1.3685507,1.25644,0.88331,0.9307,1.35668,0.74503
2021/11/16 17:36:00,1.36819,1.25595,0.88297,0.93053,1.35647,0.74483
2021/11/16 17:42:00,1.3681762,1.25596,0.88311,0.93053,1.3561,0.7448
2021/11/16 17:48:00,1.3688504,1.25602,0.88278,0.9305,1.3564,0.74456
2021/11/16 17:54:00,1.3687942,1.25594,0.88269,0.9306,1.35637,0.74466
2021/11/16 18:00:00,1.3681949,1.25539,0.88255,0.93031,1.35615,0.74441
2021/11/16 18:06:00,1.3677832,1.25558,0.88229,0.92979,1.35604,0.7443079
2021/11/16 18:12:00,1.36776,1.25529,0.88238,0.92964,1.35599,0.74411
2021/11/16 18:18:00,1.3681762,1.2554,0.8826,0.92968,1.35604,0.74422
2021/11/16 18:24:00,1.3679891,1.2557,0.882301,0.9301,1.35614,0.74408
2021/11/16 18:30:00,1.36795,1.25563,0.8824,0.9297,1.35615,0.74409
2021/11/16 18:36:00,1.3681575,1.25597,0.8825,0.9299,1.3559,0.74408
2021/11/16 18:42:00,1.3681575,1.25571,0.8825,0.9302,1.3558,0.7442
2021/11/16 18:48:00,1.36816,1.25556,0.8828,0.93027,1.3565,0.74427
2021/11/16 18:54:00,1.3679891,1.2554,0.88269,0.93011,1.356,0.74411
2021/11/16 19:00:00,1.36803,1.25554,0.88271,0.92996,1.3559,0.74399
2021/11/16 19:06:00,1.3681762,1.25556,0.8828,0.93002,1.356,0.74426
2021/11/16 19:12:00,1.3682698,1.25539,0.88285,0.93007,1.3561,0.74426
2021/11/16 19:18:00,1.3682,1.25549,0.88296,0.93032,1.356,0.74442
2021/11/16 19:24:00,1.368532,1.2555,0.88324,0.9303,1.35651,0.7444
2021/11/16 19:30:00,1.3692815,1.25586,0.88314,0.93047,1.35657,0.74434
2021/11/16 19:36:00,1.3691128,1.2557,0.8831,0.9302,1.3561,0.74432
2021/11/16 19:42:00,1.369394,1.25586,0.88339,0.93067,1.35675,0.74454
2021/11/16 19:48:00,1.369394,1.25586,0.88324,0.93064,1.3567,0.74453
2021/11/16 19:54:00,1.3696941,1.25584,0.88362,0.93099,1.3568,0.74466
2021/11/16 20:00:00,1.3691,1.25595,0.8836,0.93091,1.3564,0.7447
2021/11/16 20:06:00,1.369319,1.25584,0.883392,0.93043,1.35668,0.74459
2021/11/16 20:12:00,1.36915,1.25593,0.8834,0.93048,1.35676,0.7446
2021/11/16 20:18:00,1.369244,1.25558,0.8835,0.93024,1.3565,0.7447
2021/11/16 20:24:00,1.3691878,1.25593,0.88326,0.93011,1.35677,0.74458
2021/11/16 20:30:00,1.3696566,1.256,0.88349,0.93056,1.35689,0.74486
2021/11/16 20:36:00,1.36964,1.25607,0.88347,0.93045,1.35723,0.74493
2021/11/16 20:42:00,1.3696754,1.2559,0.883548,0.9303,1.35723,0.7448457
2021/11/16 20:48:00,1.3699193,1.25602,0.8835,0.93029,1.3568,0.74476
2021/11/16 20:54:00,1.370614,1.25648,0.88394,0.93066,1.35748,0.74498
2021/11/16 21:00:00,1.3702572,1.2566,0.8836,0.93065,1.3572,0.74495
2021/11/16 21:06:00,1.3703886,1.25664,0.8838,0.93086,1.35772,0.74502
2021/11/16 21:12:00,1.3700319,1.25622,0.88372,0.93055,1.35715,0.74488
2021/11/16 21:18:00,1.3701633,1.25625,0.88351,0.9302,1.3568,0.74468
2021/11/16 21:24:00,1.369863,1.25655,0.88356,0.93023,1.3566,0.74486
2021/11/16 21:30:00,1.3691128,1.25671,0.8834,0.9301,1.3565,0.7449
2021/11/16 21:36:00,1.3696191,1.25665,0.8835,0.93001,1.35705,0.7449
2021/11/16 21:42:00,1.36945,1.25605,0.88344,0.93,1.3566,0.74475
2021/11/16 21:48:00,1.3696004,1.25619,0.88354,0.93041,1.3568,0.74478
2021/11/16 21:54:00,1.3688317,1.2547,0.8832,0.9301,1.35653,0.7445462
2021/11/16 22:00:00,1.3694878,1.25459,0.8831,0.9301,1.3563,0.7447
2021/11/16 22:06:00,1.3693003,1.25542,0.88317,0.9299,1.3565,0.74463
2021/11/16 22:12:00,1.3693003,1.25549,0.88323,0.92992,1.3566,0.74452
2021/11/16 22:18:00,1.3691,1.256,0.88319,0.92991,1.3566,0.7447
2021/11/16 22:24:00,1.368738,1.2555,0.8831,0.93015,1.35655,0.74472
2021/11/16 22:30:00,1.3689,1.2562,0.8832,0.9301,1.35687,0.7446016
2021/11/16 22:36:00,1.36938,1.25594,0.88321,0.93017,1.3565,0.7447014
2021/11/16 22:42:00,1.3691,1.25583,0.88319,0.92956,1.3565,0.74456
2021/11/16 22:48:00,1.3689254,1.2557,0.8831,0.92995,1.35689,0.7447
2021/11/16 22:54:00,1.3696379,1.25563,0.88317,0.9299,1.3566,0.74462
2021/11/16 23:00:00,1.3697692,1.25609,0.88344,0.93043,1.3565,0.7448
2021/11/16 23:06:00,1.369863,1.25625,0.8834,0.93042,1.35708,0.74483
2021/11/16 23:12:00,1.3700507,1.2564,0.8838,0.9306,1.3564,0.745
2021/11/16 23:18:00,1.3699,1.2566,0.8836,0.9304,1.35705,0.74494
2021/11/16 23:24:00,1.3704074,1.25648,0.88386,0.93057,1.3567,0.74506
2021/11/16 23:30:00,1.369863,1.25658,0.8837,0.9305,1.3568,0.74489
2021/11/16 23:36:00,1.3702,1.2566,0.88406,0.93061,1.35746,0.7451
2021/11/16 23:42:00,1.3694878,1.2563,0.8838,0.93063,1.35678,0.745
2021/11/16 23:48:00,1.3694878,1.25642,0.8834,0.9302,1.3564,0.7448
2021/11/16 23:54:00,1.3696379,1.25657,0.8833,0.93031,1.35641,0.7449
2021/11/17 0:00:00,1.37001,1.2565,0.88349,0.9304,1.3561,0.74479
2021/11/17 0:06:00,1.3697,1.25622,0.8831,0.93037,1.35654,0.7445
2021/11/17 0:12:00,1.36958,1.2559,0.8832,0.93021,1.35646,0.74452
2021/11/17 0:18:00,1.3697692,1.256,0.8832,0.93,1.35669,0.7444
2021/11/17 0:24:00,1.3693003,1.2558,0.8831,0.93001,1.3567,0.74441
2021/11/17 0:30:00,1.3721186,1.25654,0.88328,0.93014,1.357,0.74466
2021/11/17 0:36:00,1.37231,1.25684,0.88346,0.93026,1.35734,0.7449
2021/11/17 0:42:00,1.3723068,1.25689,0.88348,0.93025,1.3567,0.7449
2021/11/17 0:48:00,1.37295,1.25696,0.8832,0.93025,1.3568,0.7448
2021/11/17 0:54:00,1.3722504,1.25683,0.8832,0.9298,1.35693,0.74491
2021/11/17 1:00:00,1.3719,1.25638,0.883,0.9301,1.3569,0.74492
2021/11/17 1:06:00,1.3730606,1.2563,0.88303,0.93002,1.35713,0.74486
2021/11/17 1:12:00,1.3723,1.25624,0.88308,0.93,1.35665,0.74465
2021/11/17 1:18:00,1.3721186,1.256,0.88299,0.92993,1.35685,0.74457
2021/11/17 1:24:00,1.3715916,1.2555,0.8826,0.92994,1.3563,0.74419
2021/11/17 1:30:00,1.3718362,1.2556,0.883,0.93008,1.35671,0.7443
2021/11/17 1:36:00,1.3717421,1.25608,0.88306,0.93011,1.35689,0.74447
2021/11/17 1:42:00,1.37265,1.25585,0.8831,0.93011,1.35702,0.74441
2021/11/17 1:48:00,1.3726271,1.25575,0.88314,0.93021,1.3571,0.74435
2021/11/17 1:54:00,1.3721186,1.25607,0.88312,0.93018,1.35695,0.74455
2021/11/17 2:00:00,1.3721,1.256,0.88323,0.93039,1.35726,0.74486
2021/11/17 2:06:00,1.3725706,1.2562,0.8832,0.93073,1.35721,0.74471
2021/11/17 2:12:00,1.37259,1.2561,0.88338,0.93081,1.3567,0.74469
2021/11/17 2:18:00,1.3726082,1.2562,0.88334,0.93069,1.3565,0.74481
2021/11/17 2:24:00,1.3725517,1.25608,0.88322,0.9305,1.3565,0.74466
2021/11/17 2:30:00,1.37225,1.25591,0.8831,0.93061,1.35686,0.7447
2021/11/17 2:36:00,1.37193,1.25592,0.88309,0.93035,1.35695,0.74448
2021/11/17 2:42:00,1.3721562,1.25593,0.88317,0.93045,1.35727,0.74447
2021/11/17 2:48:00,1.3726836,1.25616,0.8834,0.9304,1.35738,0.74459
2021/11/17 2:54:00,1.3727024,1.2559,0.8831,0.9305,1.35742,0.74453
2021/11/17 3:00:00,1.3726836,1.25603,0.88356,0.93078,1.35775,0.74472
2021/11/17 3:06:00,1.3732491,1.2561,0.88371,0.93087,1.358,0.7448734
2021/11/17 3:12:00,1.373532,1.25643,0.88378,0.93086,1.35857,0.74487
2021/11/17 3:18:00,1.374136,1.25673,0.88399,0.93099,1.35815,0.7449
2021/11/17 3:24:00,1.3744949,1.25696,0.88403,0.93096,1.35813,0.74509
2021/11/17 3:30:00,1.3748,1.25716,0.8842,0.93113,1.35834,0.7451565
2021/11/17 3:36:00,1.376652,1.25811,0.88686,0.93228,1.35976,0.74598
2021/11/17 3:42:00,1.3755915,1.25827,0.88632,0.93236,1.35929,0.74595
2021/11/17 3:48:00,1.37465,1.2573,0.88551,0.93168,1.35881,0.74543
2021/11/17 3:54:00,1.3746271,1.25756,0.88579,0.93184,1.35924,0.74545
2021/11/17 4:00:00,1.37422,1.25747,0.88543,0.93171,1.35863,0.74539
2021/11/17 4:06:00,1.3742304,1.25772,0.88552,0.93197,1.35903,0.74542
2021/11/17 4:12:00,1.37381,1.25739,0.8849,0.93157,1.3583,0.74525
2021/11/17 4:18:00,1.3736264,1.2573,0.88513,0.9316,1.35858,0.74521
2021/11/17 4:24:00,1.3736,1.2571,0.88509,0.93172,1.3581,0.74513
2021/11/17 4:30:00,1.37396,1.25727,0.88518,0.93168,1.3581,0.74524
2021/11/17 4:36:00,1.37358,1.25694,0.88506,0.93158,1.35819,0.7452
2021/11/17 4:42:00,1.3729,1.25681,0.88493,0.93165,1.35836,0.74507
2021/11/17 4:48:00,1.3731,1.2566,0.8849,0.93163,1.35846,0.74503
2021/11/17 4:54:00,1.3727,1.2569,0.88507,0.93171,1.35884,0.74486
2021/11/17 5:00:00,1.3731548,1.2568,0.88479,0.93134,1.35859,0.74474
2021/11/17 5:06:00,1.3723068,1.25676,0.88504,0.9314,1.35829,0.74482
2021/11/17 5:12:00,1.3730606,1.2566,0.88517,0.93157,1.3581,0.7448
2021/11/17 5:18:00,1.3736075,1.2567,0.88539,0.9317,1.35868,0.74514
2021/11/17 5:24:00,1.37372,1.25744,0.885426,0.9321,1.3587,0.7452
2021/11/17 5:30:00,1.3732,1.25728,0.885191,0.93207,1.35867,0.745
2021/11/17 5:36:00,1.3734943,1.25718,0.88513,0.93195,1.35762,0.7449
2021/11/17 5:42:00,1.373683,1.2573,0.88518,0.93231,1.3583,0.74503
2021/11/17 5:48:00,1.3734377,1.2569,0.88499,0.93214,1.3581,0.7448
2021/11/17 5:54:00,1.3730606,1.25719,0.88499,0.93204,1.35857,0.74506
2021/11/17 6:00:00,1.37302,1.25693,0.88484,0.9318,1.35814,0.7448
2021/11/17 6:06:00,1.3716,1.25679,0.884799,0.93204,1.35826,0.74481
2021/11/17 6:12:00,1.3718174,1.2563,0.88503,0.93191,1.35829,0.7448
2021/11/17 6:18:00,1.3711966,1.25606,0.88468,0.93146,1.35803,0.74447
2021/11/17 6:24:00,1.3710838,1.2561,0.88482,0.93145,1.35828,0.74451
2021/11/17 6:30:00,1.3706704,1.25578,0.88463,0.93129,1.35808,0.7443
2021/11/17 6:36:00,1.3704262,1.2556,0.88464,0.93137,1.35833,0.74431
2021/11/17 6:42:00,1.3701821,1.25561,0.8844,0.93135,1.3575,0.7440365
2021/11/17 6:48:00,1.3702384,1.2555,0.884486,0.93127,1.3576,0.74375
2021/11/17 6:54:00,1.3704,1.25531,0.884643,0.93125,1.35842,0.74386
2021/11/17 7:00:00,1.3702,1.25533,0.884643,0.93126,1.35823,0.74309
2021/11/17 7:06:00,1.3705577,1.25572,0.884564,0.93165,1.35806,0.74336
2021/11/17 7:12:00,1.3702,1.25555,0.88436,0.93153,1.35818,0.74336
2021/11/17 7:18:00,1.3709335,1.25543,0.88394,0.93103,1.3582,0.74333
2021/11/17 7:24:00,1.36939,1.25442,0.8839,0.93087,1.35771,0.74304
2021/11/17 7:30:00,1.3696191,1.25433,0.8837,0.93091,1.35752,0.74275
2021/11/17 7:36:00,1.3693378,1.2544,0.88388,0.93104,1.3574,0.74254
2021/11/17 7:42:00,1.369863,1.25505,0.88417,0.93117,1.3576,0.7432
2021/11/17 7:48:00,1.3700507,1.25457,0.884173,0.93085,1.35807,0.74304
2021/11/17 7:54:00,1.3709335,1.25468,0.88471,0.93125,1.35826,0.74364
2021/11/17 8:00:00,1.37161,1.25533,0.884564,0.9314,1.3584,0.74408
2021/11/17 8:06:00,1.3718174,1.25501,0.88438,0.9311,1.35823,0.74406
2021/11/17 8:12:00,1.37199,1.2547,0.88423,0.93125,1.35808,0.74426
2021/11/17 8:18:00,1.3710838,1.25429,0.88365,0.93091,1.35763,0.74348
2021/11/17 8:24:00,1.3713471,1.25432,0.88349,0.93027,1.35742,0.74335
2021/11/17 8:30:00,1.3714,1.25459,0.88364,0.9309,1.35728,0.74326
2021/11/17 8:36:00,1.3717986,1.25487,0.883704,0.93072,1.35745,0.7438
2021/11/17 8:42:00,1.3713847,1.25458,0.88367,0.93026,1.35701,0.74395
2021/11/17 8:48:00,1.37122,1.25413,0.88335,0.9307,1.35676,0.74363
2021/11/17 8:54:00,1.3714,1.25438,0.883548,0.9306,1.35698,0.74353
2021/11/17 9:00:00,1.371855,1.2546,0.88386,0.93156,1.35754,0.7438
2021/11/17 9:06:00,1.3717421,1.25474,0.883548,0.9309,1.3569,0.74385
2021/11/17 9:12:00,1.3724952,1.25518,0.88398,0.93147,1.35775,0.74381
2021/11/17 9:18:00,1.3730417,1.25518,0.8839,0.9317,1.3577,0.74403
2021/11/17 9:24:00,1.373834,1.25571,0.88405,0.93186,1.35793,0.7443
2021/11/17 9:30:00,1.3734,1.25572,0.88404,0.93168,1.35791,0.74409
2021/11/17 9:36:00,1.374136,1.25635,0.88399,0.93167,1.35809,0.74436
2021/11/17 9:42:00,1.37393,1.25657,0.8839,0.932,1.35803,0.74463
2021/11/17 9:48:00,1.3734377,1.25666,0.88389,0.9313,1.358,0.74433
2021/11/17 9:54:00,1.3734,1.25659,0.8838,0.9316,1.3575,0.7445
2021/11/17 10:00:00,1.37391,1.25662,0.88411,0.93152,1.35858,0.74492
2021/11/17 10:06:00,1.37444,1.25673,0.88391,0.93143,1.3581,0.74491
2021/11/17 10:12:00,1.37438,1.2567,0.8839,0.93127,1.3582,0.74489
2021/11/17 10:18:00,1.3740794,1.25662,0.88369,0.93083,1.358,0.74457
2021/11/17 10:24:00,1.374,1.25652,0.883783,0.931,1.35857,0.74452
2021/11/17 10:30:00,1.3743626,1.2563,0.883548,0.93093,1.35853,0.7447
2021/11/17 10:36:00,1.3749295,1.25669,0.88415,0.9308,1.35843,0.7444
2021/11/17 10:42:00,1.37463,1.25722,0.883861,0.93057,1.35858,0.74432
2021/11/17 10:48:00,1.3748917,1.25725,0.884095,0.93047,1.3581,0.74437
2021/11/17 10:54:00,1.3748,1.25719,0.884173,0.93044,1.35883,0.74405
2021/11/17 11:00:00,1.37432,1.25729,0.88424,0.93059,1.35854,0.74427
2021/11/17 11:06:00,1.37344,1.2569,0.883861,0.93098,1.35826,0.74409
2021/11/17 11:12:00,1.37265,1.25699,0.883626,0.93074,1.3579,0.74405
2021/11/17 11:18:00,1.3729097,1.25727,0.884017,0.93103,1.3583,0.74429
2021/11/17 11:24:00,1.37272,1.2571,0.8838,0.93082,1.35823,0.74401
2021/11/17 11:30:00,1.3720997,1.25676,0.8836,0.93063,1.35785,0.74368
2021/11/17 11:36:00,1.3716668,1.25681,0.88373,0.93089,1.35778,0.7437
2021/11/17 11:42:00,1.37191,1.25694,0.88381,0.93099,1.3573,0.74363
2021/11/17 11:48:00,1.3718174,1.25702,0.88348,0.93063,1.3569,0.74327
2021/11/17 11:54:00,1.37118,1.25682,0.882846,0.93026,1.35715,0.7432
2021/11/17 12:00:00,1.3708019,1.25617,0.8828,0.93021,1.35664,0.74314
2021/11/17 12:06:00,1.3705577,1.2559,0.8827,0.93001,1.35659,0.74286
2021/11/17 12:12:00,1.3703323,1.2554,0.8825,0.92995,1.3561,0.7425
2021/11/17 12:18:00,1.3702196,1.25562,0.88266,0.92999,1.35663,0.74267
2021/11/17 12:24:00,1.3708,1.25569,0.88298,0.93019,1.3566,0.74298
2021/11/17 12:30:00,1.3710462,1.25552,0.882924,0.93032,1.3568,0.7431
2021/11/17 12:36:00,1.3708771,1.25558,0.88308,0.93029,1.35727,0.74301
2021/11/17 12:42:00,1.37073,1.2555,0.883314,0.93026,1.35714,0.74301
2021/11/17 12:48:00,1.3704262,1.25554,0.88303,0.92989,1.35691,0.74309
2021/11/17 12:54:00,1.3704,1.25561,0.88359,0.93015,1.35738,0.74318
2021/11/17 13:00:00,1.3712719,1.2556,0.8833,0.9302,1.35753,0.74311
2021/11/17 13:06:00,1.3712907,1.25537,0.8836,0.9302,1.35758,0.74315
2021/11/17 13:12:00,1.3713659,1.25502,0.88363,0.9304,1.35731,0.74291
2021/11/17 13:18:00,1.3713471,1.25548,0.88371,0.93048,1.35738,0.7429
2021/11/17 13:24:00,1.3712154,1.25497,0.883626,0.93041,1.3572,0.74251
2021/11/17 13:30:00,1.3712907,1.25777,0.88391,0.93033,1.35712,0.74207
2021/11/17 13:36:00,1.3720244,1.25816,0.88443,0.93081,1.35771,0.74284
2021/11/17 13:42:00,1.37193,1.25882,0.88413,0.93092,1.35771,0.7428
2021/11/17 13:48:00,1.3721186,1.2589,0.88463,0.93153,1.35718,0.74308
2021/11/17 13:54:00,1.37346,1.25889,0.884956,0.93184,1.35827,0.7432
2021/11/17 14:00:00,1.37389,1.25873,0.88489,0.93187,1.35819,0.74318
2021/11/17 14:06:00,1.37431,1.25836,0.88485,0.93172,1.35813,0.74307
2021/11/17 14:12:00,1.37459,1.25858,0.88474,0.93144,1.35819,0.7426
2021/11/17 14:18:00,1.37502,1.25879,0.88442,0.93128,1.3577,0.74253
2021/11/17 14:24:00,1.37453,1.25823,0.88422,0.93122,1.35805,0.74203
2021/11/17 14:30:00,1.3747027,1.25822,0.88425,0.9309,1.35781,0.74199
2021/11/17 14:36:00,1.37378,1.25744,0.88392,0.93032,1.35747,0.74135
2021/11/17 14:42:00,1.3737585,1.25762,0.883392,0.9302,1.35737,0.74189
2021/11/17 14:48:00,1.3741927,1.25838,0.883236,0.9297,1.357,0.74217
2021/11/17 14:54:00,1.3745516,1.258,0.8835,0.92978,1.35754,0.74257
2021/11/17 15:00:00,1.3737962,1.25809,0.88384,0.93031,1.35765,0.74251
2021/11/17 15:06:00,1.3741738,1.25809,0.88411,0.93005,1.3577,0.74289
2021/11/17 15:12:00,1.3741927,1.2585,0.88424,0.9302,1.35789,0.74285
2021/11/17 15:18:00,1.3742871,1.2584,0.88405,0.92997,1.35781,0.74266
2021/11/17 15:24:00,1.3742304,1.25793,0.88417,0.92969,1.35807,0.74251
2021/11/17 15:30:00,1.375251,1.25837,0.8845,0.9298,1.35791,0.74295
2021/11/17 15:36:00,1.3751375,1.25877,0.88489,0.93065,1.35816,0.7431
2021/11/17 15:42:00,1.3758754,1.25903,0.8852,0.93093,1.35848,0.74322
2021/11/17 15:48:00,1.37463,1.25896,0.88453,0.92986,1.35781,0.74262
